ambiguous_fraction,drawer_contradiction_median,drawer_preferred_fraction,drawer_support_median,drawer_support_p25,drawer_supported_frames,evidence_margin,high_confidence_drawer,label,original_frame_id,proposal_id,q_span_used_m,reason,sampled_points,seed_overlap_ratio,source_layer,static_contradiction_median,static_preferred_fraction,static_support_median,static_support_p25,static_supported_frames,target_frame_count,valid_pixels
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,unknown,184,frame_184_layer_28,0.28032111648062175,unknown_ambiguous,1200,0.0,28,1.0,0.0,0.0,0.0,0,26,5403
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_0,0.0,invalid_insufficient_depth,0,0.0,0,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_1,0.0,invalid_insufficient_depth,0,0.0,1,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_6,0.0,invalid_insufficient_depth,0,0.0,6,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.5641666666666667,1.0,0.115,0.0,0.0,1,0.0,False,unknown,185,frame_185_layer_24,0.26842434869008513,unknown_ambiguous,1200,0.0,24,1.0,0.32083333333333336,0.0,0.0,2,25,2291
0.9158333333333334,0.975,0.050833333333333335,0.025,0.0125,1,-0.09213197969543141,False,unknown,185,frame_185_layer_25,0.26842434869008513,unknown_seed_geometry_conflict,1200,1.0,25,0.9289340101522843,0.03333333333333333,0.07106598984771574,0.061452513966480445,0,25,2891
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,unknown,185,frame_185_layer_28,0.26842434869008513,unknown_ambiguous,1200,0.0,28,1.0,0.0,0.0,0.0,0,25,5266
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_0,0.0,invalid_insufficient_depth,0,0.0,0,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_1,0.0,invalid_insufficient_depth,0,0.0,1,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_6,0.0,invalid_insufficient_depth,0,0.0,6,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_11,0.0,invalid_insufficient_depth,0,0.0,11,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_12,0.2550163487586464,invalid_insufficient_depth,2,0.0,12,1.0,0.0,0.0,0.0,0,28,2
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.255,1.0,0.2625,0.0,0.0,4,0.0,False,unknown,186,frame_186_layer_24,0.2550163487586464,unknown_mixed_surface,1200,0.0,24,1.0,0.4825,0.0,0.0,5,28,2101
0.81,0.9635038924745492,0.135,0.036496107525450794,0.00765218878248974,0,-0.05900108478159405,False,unknown,186,frame_186_layer_25,0.2550163487586464,unknown_seed_geometry_conflict,1200,1.0,25,0.9340033500837521,0.055,0.0659966499162479,0.05217591738889913,0,28,2809
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.6583333333333333,1.0,0.18083333333333335,0.0,0.0,4,0.0,False,unknown,186,frame_186_layer_28,0.2550163487586464,unknown_ambiguous,1200,0.0,28,1.0,0.16083333333333333,0.0,0.0,4,28,5095
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_0,0.0,invalid_insufficient_depth,0,0.0,0,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_1,0.0,invalid_insufficient_depth,0,0.0,1,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_6,0.0,invalid_insufficient_depth,0,0.0,6,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_9,0.24102986837225526,invalid_insufficient_depth,30,0.0,9,1.0,0.0,0.0,0.0,0,31,30
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_11,0.0,invalid_insufficient_depth,0,0.0,11,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_12,0.24102986837225526,invalid_insufficient_depth,21,0.0,12,1.0,0.0,0.0,0.0,0,31,21
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,187,frame_187_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
