ambiguous_fraction,drawer_contradiction_median,drawer_preferred_fraction,drawer_support_median,drawer_support_p25,drawer_supported_frames,evidence_margin,high_confidence_drawer,label,original_frame_id,proposal_id,q_span_used_m,reason,sampled_points,seed_overlap_ratio,source_layer,static_contradiction_median,static_preferred_fraction,static_support_median,static_support_p25,static_supported_frames,target_frame_count,valid_pixels
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,177,frame_177_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.25166666666666665,0.6509089230713809,0.0,0.349091076928619,0.226597223865761,8,-1.3018178461427619,False,static,177,frame_177_layer_28,0.3002295680213606,static_region_geometry,1200,0.0,28,0.0,0.7483333333333333,1.0,1.0,28,28,7456
0.20692567567567569,0.8299077129177106,0.0,0.1700922870822893,0.034018822795341096,11,-1.6598154258354212,False,static,178,frame_178_layer_0,0.3002295680213606,static_region_geometry,1184,0.0,0,0.0,0.7930743243243243,1.0,1.0,28,28,1184
0.5892857142857143,1.0,0.0,0.0,0.0,0,-2.0,False,invalid,178,frame_178_layer_1,0.3002295680213606,invalid_insufficient_depth,56,0.0,1,0.0,0.4107142857142857,1.0,1.0,1,28,56
0.13583333333333333,0.979299958396114,0.0,0.020700041603886027,0.0,9,-1.958599916792228,False,static,178,frame_178_layer_6,0.3002295680213606,static_region_geometry,1200,0.0,6,0.0,0.8641666666666666,1.0,1.0,13,28,2088
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_7,0.3002295680213606,invalid_insufficient_depth,7,0.0,7,1.0,0.0,0.0,0.0,0,28,7
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.22,1.0,0.0,0.0,0.0,4,-2.0,False,static,178,frame_178_layer_24,0.3002295680213606,static_region_geometry,1200,0.0,24,0.0,0.78,1.0,1.0,28,28,2995
0.3,0.11970734126984127,0.6991666666666667,0.8802926587301587,0.8720007100016816,28,1.445348228967415,True,drawer,178,frame_178_layer_25,0.3002295680213606,drawer_region_geometry_with_seed,1200,0.9975039001560062,25,0.8423814557535487,0.0008333333333333334,0.15761854424645122,0.14009014489019928,0,28,3205
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,178,frame_178_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.22833333333333333,0.6537432941171093,0.0,0.34625670588289076,0.19660648574605888,8,-1.3074865882342186,False,static,178,frame_178_layer_28,0.3002295680213606,static_region_geometry,1200,0.0,28,0.0,0.7716666666666666,1.0,1.0,28,28,7495
0.2948905109489051,0.8529052702667601,0.0,0.14709472973323984,0.03445555853920516,11,-1.7058105405335202,False,static,179,frame_179_layer_0,0.3002295680213606,static_region_geometry,685,0.0,0,0.0,0.7051094890510949,1.0,1.0,28,28,685
0.5061728395061729,1.0,0.0,0.0,0.0,0,-2.0,False,invalid,179,frame_179_layer_1,0.3002295680213606,invalid_insufficient_depth,81,0.0,1,0.0,0.49382716049382713,1.0,1.0,1,28,81
0.14083333333333334,0.9522768544698067,0.0,0.04772314553019332,0.002246959892898979,9,-1.9045537089396134,False,static,179,frame_179_layer_6,0.3002295680213606,static_region_geometry,1200,0.0,6,0.0,0.8591666666666666,1.0,1.0,13,28,2185
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.2075,1.0,0.0,0.0,0.0,4,-2.0,False,static,179,frame_179_layer_24,0.3002295680213606,static_region_geometry,1200,0.0,24,0.0,0.7925,1.0,1.0,28,28,2836
0.3175,0.11987503198947957,0.6816666666666666,0.8801249680105204,0.8684308085650367,28,1.4149302820550367,True,drawer,179,frame_179_layer_25,0.3002295680213606,drawer_region_geometry_with_seed,1200,0.9987745098039216,25,0.8273401730169979,0.0008333333333333334,0.17265982698300203,0.1486135485258016,0,28,3264
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,179,frame_179_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.2175,0.6567062818336163,0.0,0.3432937181663837,0.21471983871364297,8,-1.3134125636672327,False,static,179,frame_179_layer_28,0.3002295680213606,static_region_geometry,1200,0.0,28,0.0,0.7825,1.0,1.0,28,28,7430
0.24557752341311134,0.7731849383348999,0.0,0.22681506166510013,0.08648320070733864,11,-1.5463698766697997,False,static,180,frame_180_layer_0,0.3002295680213606,static_region_geometry,961,0.0,0,0.0,0.7544224765868887,1.0,1.0,28,28,961
0.4631578947368421,1.0,0.0,0.0,0.0,0,-2.0,False,invalid,180,frame_180_layer_1,0.3002295680213606,invalid_insufficient_depth,95,0.0,1,0.0,0.5368421052631579,1.0,1.0,1,28,95
0.15083333333333335,0.9566628312538205,0.0,0.04333716874617957,0.0,9,-1.913325662507641,False,static,180,frame_180_layer_6,0.3002295680213606,static_region_geometry,1200,0.0,6,0.0,0.8491666666666666,1.0,1.0,14,28,2264
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_7,0.3002295680213606,invalid_insufficient_depth,1,0.0,7,1.0,0.0,0.0,0.0,0,28,1
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.195,1.0,0.0,0.0,0.0,4,-2.0,False,static,180,frame_180_layer_24,0.3002295680213606,static_region_geometry,1200,0.0,24,0.0,0.805,1.0,1.0,28,28,2789
0.3275,0.12350790818209821,0.6725,0.8764920918179018,0.8643826218039156,28,1.4079958386474587,True,drawer,180,frame_180_layer_25,0.3002295680213606,drawer_region_geometry_with_seed,1200,0.9950617283950617,25,0.8275058275058275,0.0,0.17249417249417248,0.1420230590555437,0,28,3240
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,180,frame_180_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.20916666666666667,0.6538407850967886,0.0,0.34615921490321144,0.21913193171295575,8,-1.3076815701935771,False,static,180,frame_180_layer_28,0.3002295680213606,static_region_geometry,1200,0.0,28,0.0,0.7908333333333334,1.0,1.0,28,28,7453
0.24279835390946503,0.8036363636363636,0.0,0.19636363636363635,0.10098028955171812,11,-1.6072727272727272,False,static,181,frame_181_layer_0,0.30003667393090827,static_region_geometry,972,0.0,0,0.0,0.757201646090535,1.0,1.0,27,27,972
0.8584070796460177,1.0,0.0,0.0,0.0,0,0.0,False,unknown,181,frame_181_layer_1,0.30003667393090827,unknown_insufficient_evidence,113,0.0,1,1.0,0.1415929203539823,0.0,0.0,0,27,113
0.21666666666666667,0.9688995215311005,0.0,0.03110047846889952,0.0012650266927833468,8,-1.937799043062201,False,static,181,frame_181_layer_6,0.30003667393090827,static_region_geometry,1200,0.0,6,0.0,0.7833333333333333,1.0,1.0,12,27,2312
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.22333333333333333,1.0,0.0,0.0,0.0,3,-2.0,False,static,181,frame_181_layer_24,0.30003667393090827,static_region_geometry,1200,0.0,24,0.0,0.7766666666666666,1.0,1.0,27,27,2615
0.32166666666666666,0.12319644839067703,0.6775,0.876803551609323,0.868776769249866,27,1.4006659267480577,True,drawer,181,frame_181_layer_25,0.30003667393090827,drawer_region_geometry_with_seed,1200,0.997867803837953,25,0.8235294117647058,0.0008333333333333334,0.17647058823529413,0.15133676659445577,0,27,3283
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,181,frame_181_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.21,0.668903803131991,0.0,0.33109619686800895,0.2106741715925161,7,-1.337807606263982,False,static,181,frame_181_layer_28,0.30003667393090827,static_region_geometry,1200,0.0,28,0.0,0.79,1.0,1.0,27,27,7471
0.25611510791366904,0.76,0.0,0.24,0.10766605770225088,10,-1.52,False,static,182,frame_182_layer_0,0.2991011413985326,static_region_geometry,695,0.0,0,0.0,0.7438848920863309,1.0,1.0,27,27,695
0.7777777777777778,1.0,0.0,0.0,0.0,0,-2.0,False,unknown,182,frame_182_layer_1,0.2991011413985326,unknown_insufficient_evidence,171,0.0,1,0.0,0.2222222222222222,1.0,1.0,1,27,171
0.21583333333333332,0.9724655819774718,0.0,0.02753441802252816,0.0,9,-1.9449311639549436,False,static,182,frame_182_layer_6,0.2991011413985326,static_region_geometry,1200,0.0,6,0.0,0.7841666666666667,1.0,1.0,13,27,2332
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.21416666666666667,1.0,0.0,0.0,0.0,3,-2.0,False,static,182,frame_182_layer_24,0.2991011413985326,static_region_geometry,1200,0.0,24,0.0,0.7858333333333334,1.0,1.0,27,27,2425
0.31666666666666665,0.12386363636363637,0.6816666666666666,0.8761363636363636,0.8693911827535319,27,1.4161097391572772,True,drawer,182,frame_182_layer_25,0.2991011413985326,drawer_region_geometry_with_seed,1200,0.994846923310094,25,0.831918505942275,0.0016666666666666668,0.16808149405772496,0.14806801743882347,0,27,3299
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,182,frame_182_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.1925,0.6837416481069042,0.0,0.31625835189309576,0.2135720347102461,6,-1.3674832962138084,False,static,182,frame_182_layer_28,0.2991011413985326,static_region_geometry,1200,0.0,28,0.0,0.8075,1.0,1.0,27,27,7441
0.19806243272335844,0.8086021505376344,0.0,0.1913978494623656,0.08125854993160056,10,-1.6172043010752688,False,static,183,frame_183_layer_0,0.2910587567538082,static_region_geometry,929,0.0,0,0.0,0.8019375672766416,1.0,1.0,27,27,929
0.8319327731092437,1.0,0.0,0.0,0.0,0,-2.0,False,unknown,183,frame_183_layer_1,0.2910587567538082,unknown_insufficient_evidence,119,0.0,1,0.0,0.16806722689075632,1.0,1.0,1,27,119
0.21833333333333332,0.9452054794520548,0.0,0.0547945205479452,0.006776075495397226,9,-1.8904109589041096,False,static,183,frame_183_layer_6,0.2910587567538082,static_region_geometry,1200,0.0,6,0.0,0.7816666666666666,1.0,1.0,12,27,2312
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_7,0.0,invalid_insufficient_depth,0,0.0,7,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.20583333333333334,1.0,0.0,0.0,0.0,3,-2.0,False,static,183,frame_183_layer_24,0.2910587567538082,static_region_geometry,1200,0.0,24,0.0,0.7941666666666667,1.0,1.0,27,27,2633
0.25833333333333336,0.12386363636363637,0.7408333333333333,0.8761363636363636,0.8690849342770475,27,1.4435007974481657,True,drawer,183,frame_183_layer_25,0.2910587567538082,drawer_region_geometry_with_seed,1200,1.0,25,0.8456140350877193,0.0008333333333333334,0.1543859649122807,0.12339875426019509,0,27,3288
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,183,frame_183_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.2325,0.6481283422459893,0.0,0.3518716577540107,0.24179037336932074,7,-1.2962566844919785,False,static,183,frame_183_layer_28,0.2910587567538082,static_region_geometry,1200,0.0,28,0.0,0.7675,1.0,1.0,27,27,7330
0.23261390887290168,0.6378105065114501,0.0,0.36218949348854984,0.17460619918699186,11,-1.2756210130229002,False,static,184,frame_184_layer_0,0.28032111648062175,static_region_geometry,834,0.0,0,0.0,0.7673860911270983,1.0,1.0,26,26,834
0.9880239520958084,1.0,0.0,0.0,0.0,0,0.0,False,unknown,184,frame_184_layer_1,0.28032111648062175,unknown_insufficient_evidence,167,0.0,1,1.0,0.011976047904191617,0.0,0.0,0,26,167
0.26166666666666666,0.8906161285005221,0.0,0.10938387149947801,0.02144720224911628,9,-1.7812322570010442,False,static,184,frame_184_layer_6,0.28032111648062175,static_region_geometry,1200,0.0,6,0.0,0.7383333333333333,1.0,1.0,16,26,2404
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_7,0.28032111648062175,invalid_insufficient_depth,3,0.0,7,1.0,0.0,0.0,0.0,0,26,3
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.21833333333333332,1.0,0.0,0.0,0.0,2,-2.0,False,static,184,frame_184_layer_24,0.28032111648062175,static_region_geometry,1200,0.0,24,0.0,0.7816666666666666,1.0,1.0,26,26,2532
0.2275,0.12004288895045198,0.7725,0.8799571110495481,0.8723052583735402,26,1.4690028938045903,True,drawer,184,frame_184_layer_25,0.28032111648062175,drawer_region_geometry_with_seed,1200,0.9987612263858779,25,0.8545443358527471,0.0,0.14545566414725292,0.13100545885849837,0,26,3229
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,184,frame_184_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.2525,0.6021628747192658,0.0,0.39783712528073434,0.27878043221565685,6,-1.2043257494385313,False,static,184,frame_184_layer_28,0.28032111648062175,static_region_geometry,1200,0.0,28,0.0,0.7475,1.0,1.0,26,26,7150
0.30687830687830686,0.4722222222222222,0.0,0.5277777777777778,0.2839506172839506,10,-0.9444444444444444,False,static,185,frame_185_layer_0,0.26842434869008513,static_region_geometry,756,0.0,0,0.0,0.6931216931216931,1.0,1.0,25,25,756
1.0,1.0,0.0,0.0,0.0,0,0.0,False,unknown,185,frame_185_layer_1,0.26842434869008513,unknown_insufficient_evidence,178,0.0,1,1.0,0.0,0.0,0.0,0,25,178
0.31083333333333335,0.804005722460658,0.0,0.19599427753934193,0.0584045584045584,8,-1.608011444921316,False,static,185,frame_185_layer_6,0.26842434869008513,static_region_geometry,1200,0.0,6,0.0,0.6891666666666667,1.0,1.0,25,25,2555
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_7,0.26842434869008513,invalid_insufficient_depth,11,0.0,7,1.0,0.0,0.0,0.0,0,25,11
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.2675,1.0,0.0,0.0,0.0,2,-2.0,False,static,185,frame_185_layer_24,0.26842434869008513,static_region_geometry,1200,0.0,24,0.0,0.7325,1.0,1.0,25,25,2297
0.21916666666666668,0.12514484356894554,0.7808333333333334,0.8748551564310545,0.868663594470046,25,1.430038181714568,True,drawer,185,frame_185_layer_25,0.26842434869008513,drawer_region_geometry_with_seed,1200,1.0,25,0.8401639344262295,0.0,0.1598360655737705,0.13857142857142857,0,25,3238
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,185,frame_185_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.2783333333333333,0.5694294940796556,0.0,0.43057050592034446,0.32659574468085106,5,-1.1388589881593112,False,static,185,frame_185_layer_28,0.26842434869008513,static_region_geometry,1200,0.0,28,0.0,0.7216666666666667,1.0,1.0,25,25,7008
0.3693121693121693,0.23767987839831947,0.0,0.7623201216016805,0.45005224660397075,14,-0.475359756796639,False,static,186,frame_186_layer_0,0.2550163487586464,static_region_geometry,945,0.0,0,0.0,0.6306878306878307,1.0,1.0,28,28,945
0.9919354838709677,1.0,0.0,0.0,0.0,0,-2.0,False,unknown,186,frame_186_layer_1,0.2550163487586464,unknown_insufficient_evidence,124,0.0,1,0.0,0.008064516129032258,1.0,1.0,2,28,124
0.2633333333333333,0.5357559681697612,0.0,0.46424403183023877,0.15668114794139826,12,-1.0715119363395225,False,static,186,frame_186_layer_6,0.2550163487586464,static_region_geometry,1200,0.0,6,0.0,0.7366666666666667,1.0,1.0,28,28,2626
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_7,0.2550163487586464,invalid_insufficient_depth,18,0.0,7,1.0,0.0,0.0,0.0,0,28,18
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_8,0.0,invalid_insufficient_depth,0,0.0,8,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_11,0.0,invalid_insufficient_depth,0,0.0,11,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_12,0.2550163487586464,invalid_insufficient_depth,2,0.0,12,1.0,0.0,0.0,0.0,0,28,2
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_15,0.0,invalid_insufficient_depth,0,0.0,15,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_19,0.0,invalid_insufficient_depth,0,0.0,19,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_23,0.0,invalid_insufficient_depth,0,0.0,23,1.0,0.0,0.0,0.0,0,0,0
0.14666666666666667,1.0,0.0,0.0,0.0,6,-2.0,False,static,186,frame_186_layer_24,0.2550163487586464,static_region_geometry,1200,0.0,24,0.0,0.8533333333333334,1.0,1.0,28,28,2117
0.065,0.12129313968150189,0.935,0.8787068603184981,0.8706498470948012,28,1.436527399772307,True,drawer,186,frame_186_layer_25,0.2550163487586464,drawer_region_geometry_with_seed,1200,0.999360204734485,25,0.8395568395676554,0.0,0.1604431604323446,0.14534654060506136,0,28,3126
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_26,0.0,invalid_insufficient_depth,0,0.0,26,1.0,0.0,0.0,0.0,0,0,0
1.0,1.0,0.0,0.0,0.0,0,0.0,False,invalid,186,frame_186_layer_27,0.0,invalid_insufficient_depth,0,0.0,27,1.0,0.0,0.0,0.0,0,0,0
0.31083333333333335,0.5072109713268816,0.0,0.49278902867311836,0.3700439153514655,9,-1.0144219426537633,False,static,186,frame_186_layer_28,0.2550163487586464,static_region_geometry,1200,0.0,28,0.0,0.6891666666666667,1.0,1.0,28,28,6905
